11.53	-0.0016971
11.53	-0.00013154
11.529	0.00040578
11.529	0.00012216
11.528	-5.5216e-005
11.528	0.00010326
11.527	0.00098434
11.527	0.00062743
11.527	-0.0014891
11.526	-9.6487e-005
11.526	-0.00026409
11.525	-0.00048748
11.525	-0.00040715
11.525	-0.001202
11.524	0.0014472
11.524	-0.00010062
11.523	0.003099
11.523	0.0002314
11.522	0.00069644
11.522	-0.0011192
11.522	0.00053974
11.521	0.00078573
11.521	-4.0798e-005
11.52	-0.0011669
11.52	0.00081414
11.52	-0.0012791
11.519	0.00043473
11.519	0.0010308
11.518	0.0010842
11.518	0.00054999
11.517	0.0015871
11.517	-0.00050578
11.517	0.00033923
11.516	0.0009238
11.516	0.0021751
11.515	0.00076445
11.515	-0.0020154
11.515	0.00054712
11.514	0.0010951
11.514	0.00022404
11.513	-0.0004982
11.513	0.00051421
11.512	-0.00071436
11.512	0.0021617
11.512	-0.00026806
11.511	0.0007312
11.511	-0.00038003
11.51	-3.3245e-005
11.51	0.00041355
11.51	-0.0020609
11.509	0.00063211
11.509	0.00035753
11.508	0.00029987
11.508	-0.00099939
11.507	0.00020776
11.507	-0.00079049
11.507	-0.00097994
11.506	0.00022102
11.506	6.0519e-005
11.505	0.00085425
11.505	0.0002108
11.505	8.9433e-005
11.504	-0.00088002
11.504	0.00091552
11.503	0.00041678
11.503	0.00085456
11.502	-0.001767
11.502	-0.00027056
11.502	0.00020015
11.501	-0.00065367
11.501	0.0010504
11.5	2.8018e-005
11.5	0.00017252
11.5	-0.0010171
11.499	0.0012278
11.499	-0.00062446
11.498	0.00013739
11.498	-0.00055245
11.497	0.001219
11.497	0.00061657
11.497	0.0011659
11.496	-0.00094697
11.496	-0.001013
11.495	0.00097953
11.495	0.0014132
11.495	-0.00070784
11.494	-0.00065388
11.494	0.0014229
11.493	0.00026068
11.493	-0.0016604
11.492	-0.00014208
11.492	0.00030238
11.492	-0.00056924
11.491	0.0025382
11.491	0.00088199
11.49	-0.0011846
11.49	-0.00045668
11.49	0.00067217
11.489	0.00020702
11.489	-0.0010047
11.488	0.00085733
11.488	-0.002534
11.487	0.0024485
11.487	0.0019857
11.487	0.00030084
11.486	-0.00093332
11.486	-0.00065212
11.485	0.0019272
11.485	0.00063431
11.485	-0.00054913
11.484	-0.00062581
11.484	0.00099782
11.483	-0.0009164
11.483	-0.00052911
11.482	-0.00027234
11.482	0.0008044
11.482	-0.0018754
11.481	-0.00028052
11.481	-0.0012044
11.48	-4.4362e-005
11.48	0.00033812
11.48	-5.0981e-006
11.479	-0.00049199
11.479	0.003012
11.478	0.0011611
11.478	0.00026674
11.477	0.0018005
11.477	0.00095106
11.477	0.0010458
11.476	-0.00088773
11.476	-0.00037272
11.475	-0.00065258
11.475	0.00011929
11.475	0.0011546
11.474	-0.00085596
11.474	0.0019287
11.473	0.00088949
11.473	-0.0013825
11.472	-0.00013795
11.472	-0.00040556
11.472	-0.00034272
11.471	0.00026169
11.471	0.0015516
11.47	-0.0019551
11.47	-0.0010763
11.47	0.00062934
11.469	0.00050874
11.469	-0.0015917
11.468	0.0014963
11.468	-0.0014781
11.467	0.0007724
11.467	-0.00025249
11.467	0.00067262
11.466	-0.00014499
11.466	-0.00092761
11.465	-0.0002626
11.465	0.0011905
11.465	-0.00014109
11.464	0.00075601
11.464	-0.00076358
11.463	0.00056866
11.463	0.00012248
11.462	-0.0007441
11.462	0.0011377
11.462	0.00034713
11.461	-0.001023
11.461	-2.6137e-005
11.46	-0.00057963
11.46	0.001606
11.46	-0.00022572
11.459	-0.00071215
11.459	-1.7618e-005
11.458	-0.00069534
11.458	0.00024741
11.457	-0.00013554
11.457	0.0010505
11.457	0.00031693
11.456	-0.0011777
11.456	0.00078352
11.455	0.0015724
11.455	-0.00059778
11.455	-0.00063815
11.454	-0.0011887
11.454	-0.00076218
11.453	-0.0013493
11.453	0.00035794
11.452	-0.00048608
11.452	-0.00011484
11.452	0.0011418
11.451	0.00025081
11.451	-0.0011023
11.45	-0.0018745
11.45	-0.00050285
11.45	-0.00072761
11.449	-5.0599e-005
11.449	-0.00077174
11.448	0.00026922
11.448	2.0459e-005
11.447	0.00027796
11.447	-2.6604e-005
11.447	-0.00073929
11.446	-0.00067543
11.446	0.0024141
11.445	-0.00094293
11.445	-0.00019825
11.445	0.0019052
11.444	-2.8805e-005
11.444	-0.00090109
11.443	-0.00098835
11.443	-0.00046426
11.442	0.0018742
11.442	-0.00040311
11.442	0.0013627
11.441	0.0010933
11.441	-0.00099759
11.44	-0.00029029
11.44	0.00037892
11.44	-0.00043075
11.439	0.00023229
11.439	0.00029223
11.438	0.0012738
11.438	-0.0028169
11.437	-0.0010923
11.437	0.0010559
11.437	-0.0009832
11.436	-0.0019653
11.436	0.0011831
11.435	-0.00026152
11.435	-0.000982
11.435	0.0020385
11.434	0.00056569
11.434	0.0007203
11.433	-0.00026567
11.433	0.00036907
11.432	-0.00099546
11.432	-0.00042327
11.432	-0.00054695
11.431	0.00021512
11.431	-0.0013109
11.43	-0.001103
11.43	-0.00014934
11.43	-0.00040241
11.429	0.00012387
11.429	0.0012021
11.428	0.0010565
11.428	-0.0002452
11.427	0.000366
11.427	0.00090143
11.427	-0.00025504
11.426	-2.5546e-006
11.426	-0.0005869
11.425	-0.0012327
11.425	0.001606
11.425	-0.0016825
11.424	-0.001193
11.424	0.0011192
11.423	-0.00077392
11.423	0.00035132
11.422	-0.00028987
11.422	0.00017749
11.422	-0.00014364
11.421	9.3731e-005
11.421	0.00038885
11.42	0.0030763
11.42	-0.0013005
11.42	-0.00026771
11.419	-0.0003459
11.419	-0.0018601
11.418	-0.00018371
11.418	6.9156e-006
11.417	0.00057842
11.417	0.00092453
11.417	0.0010687
11.416	0.00064617
11.416	0.00099772
11.415	-0.00023232
11.415	-0.0011335
11.415	-0.0020635
11.414	-0.00012521
11.414	-0.00051967
11.413	0.00041729
11.413	-0.00097373
11.412	0.00278
11.412	0.00030421
11.412	0.0015529
11.411	8.0213e-005
11.411	0.00089458
11.41	0.00096882
11.41	0.0016744
11.41	2.9499e-005
11.409	-9.1728e-005
11.409	-0.00014772
11.408	-0.001582
11.408	-5.1573e-005
11.407	0.0012099
11.407	-0.00096479
11.407	0.00057818
11.406	0.00067567
11.406	0.0014707
11.405	0.00025616
11.405	0.00015847
11.405	-0.00018717
11.404	-0.00063466
11.404	0.0008593
11.403	0.00016795
11.403	-0.0015637
11.402	0.00097934
11.402	-0.001378
11.402	0.00082225
11.401	-0.0011629
11.401	0.000464
11.4	0.0002194
11.4	0.00021736
11.399	-0.00034297
11.399	-0.0012198
11.399	5.8568e-005
11.398	-0.00014267
11.398	-0.00095754
11.397	0.00072697
11.397	0.00093678
11.397	0.0007201
11.396	-0.0017857
11.396	-0.00011079
11.395	-0.00046935
11.395	-0.0010074
11.394	0.00049538
11.394	-0.0016257
11.394	-0.00079179
11.393	-0.0022401
11.393	0.00098747
11.392	0.00078508
11.392	-0.00029277
11.392	0.00018384
11.391	-0.00048284
11.391	-0.0007797
11.39	-0.00066389
11.39	0.00054452
11.389	-0.00018491
11.389	-0.00046845
11.389	-0.0017614
11.388	-0.0016158
11.388	0.0011828
11.387	0.00021186
11.387	0.0011285
11.387	0.0016652
11.386	-0.00045343
11.386	-0.00072346
11.385	-0.00043274
11.385	-0.00074703
11.384	0.0013546
11.384	7.6714e-005
11.384	-6.538e-005
11.383	0.00083128
11.383	0.00073679
11.382	-0.00028314
11.382	0.00095317
11.382	-0.001417
11.381	-0.00071348
11.381	0.00056856
11.38	-0.00099031
11.38	0.00016563
11.379	0.0019604
11.379	-5.2562e-005
11.379	0.00083936
11.378	0.00099166
11.378	4.7689e-005
11.377	0.0007068
11.377	-0.0020071
11.377	0.00032007
11.376	-0.00053747
11.376	-0.00058681
11.375	-0.0012654
11.375	0.00010631
11.374	0.00011135
11.374	-0.00079951
11.374	0.00015074
11.373	-0.00019094
11.373	-0.00059522
11.372	0.00049814
11.372	-0.00037958
11.372	0.00050282
11.371	0.00086563
11.371	0.00047594
11.37	-0.00065498
11.37	0.00049848
11.369	0.00056238
11.369	0.00027863
11.369	0.00054514
11.368	-2.6978e-005
11.368	0.00081432
11.367	-0.0015857
11.367	0.00087342
11.367	-0.0026822
11.366	-0.00074585
11.366	0.0005478
11.365	0.00094929
11.365	-0.00020763
11.364	0.0015984
11.364	-0.0023725
11.364	0.00029888
11.363	0.00039535
11.363	0.00042034
11.362	0.00092311
11.362	-0.00047571
11.362	-0.00098416
11.361	-0.0003934
11.361	-0.00014931
11.36	-0.00097152
11.36	-0.00051315
11.359	-0.0013801
11.359	-0.00049195
11.359	0.00070238
11.358	0.0009829
11.358	-0.00099023
11.357	0.00071525
11.357	-0.0005321
11.357	0.00088884
11.356	-0.00028949
11.356	0.00022894
11.355	0.00013628
11.355	0.00024628
11.354	0.00077511
11.354	0.00038879
11.354	3.2087e-005
11.353	0.00019802
11.353	0.00028401
11.352	0.00083536
11.352	0.00065808
11.352	0.00010891
11.351	0.00080037
11.351	-0.0013123
11.35	0.0011188
11.35	-0.00040539
11.349	0.00020012
11.349	0.0011096
11.349	-0.0014438
11.348	-0.0018526
11.348	7.5927e-005
11.347	-0.00053812
11.347	0.00057014
11.347	-2.2467e-005
11.346	0.0012024
11.346	-0.0020638
11.345	-0.001104
11.345	-0.0018819
11.344	-0.00086822
11.344	-0.0005089
11.344	0.00044421
11.343	0.00036561
11.343	-0.00045861
11.342	0.00033396
11.342	-0.00071877
11.342	-0.00024687
11.341	-0.00064868
11.341	-0.00013747
11.34	-0.0021029
11.34	-0.00025241
11.339	0.0012729
11.339	0.00090594
11.339	-0.00037894
11.338	-0.00019688
11.338	0.00089689
11.337	0.00037309
11.337	0.0017512
11.337	-0.00012205
11.336	-0.0004385
11.336	0.00087793
11.335	-0.00078217
11.335	-0.0012742
11.334	0.0010508
11.334	-0.0011865
11.334	0.0011821
11.333	-0.00079966
11.333	-0.00026679
11.332	-0.00032615
11.332	0.0013647
11.332	0.00081979
11.331	-0.00029638
11.331	-0.0012838
11.33	0.0011762
11.33	0.0016354
11.329	0.00036264
11.329	-0.00089026
11.329	0.00019882
11.328	-0.00060297
11.328	0.00020658
11.327	0.00035222
11.327	0.0022502
11.327	-0.0009954
11.326	-0.0001398
11.326	-0.0004525
11.325	-0.00035179
11.325	-0.0015132
11.324	-0.00041792
11.324	-0.0016087
11.324	-0.00067793
11.323	-0.0015498
11.323	-0.00053457
11.322	-0.0014878
11.322	0.00098506
11.322	0.00032969
11.321	-0.0017483
11.321	-0.00019666
11.32	-0.00022302
11.32	-0.00064295
11.319	-0.00060914
11.319	0.00015393
11.319	-0.00056326
11.318	0.001053
11.318	-0.00021278
11.317	0.0002936
11.317	-0.002283
11.317	6.0085e-005
11.316	0.00023195
11.316	0.00039229
11.315	0.00061071
11.315	0.0011194
11.314	0.00053379
11.314	0.00071778
11.314	-0.001297
11.313	-0.00026284
11.313	-0.001081
11.312	-0.00058718
11.312	0.0021648
11.312	0.00033425
11.311	0.00058823
11.311	-0.0007132
11.31	0.00039068
11.31	1.7283e-005
11.309	-0.001663
11.309	0.00048726
11.309	0.0017782
11.308	-0.00041269
11.308	0.00059726
11.307	-0.0006278
11.307	0.0013694
11.307	0.00091163
11.306	-0.00042721
11.306	0.00043383
11.305	0.00065924
11.305	-0.0013818
11.304	-0.0023906
11.304	0.00015908
11.304	0.00010026
11.303	-0.00049213
11.303	0.00090095
11.302	-0.0002783
11.302	-0.00011357
11.302	-0.00092257
11.301	-0.0002163
11.301	0.00080806
11.3	-2.4523e-006
11.3	0.0023101
11.299	-0.00050944
11.299	-0.00046272
11.299	0.0024253
11.298	0.0010531
11.298	0.00060617
11.297	0.00096627
11.297	-0.00084564
11.297	-0.00071946
11.296	-0.00034345
11.296	-0.0010712
11.295	-0.00056167
11.295	-5.0527e-005
11.294	-0.00039064
11.294	-0.00039486
11.294	0.00095174
11.293	-0.0025501
11.293	-0.00081186
11.292	0.00043414
11.292	-0.00068912
11.292	-0.00079723
11.291	0.00050281
11.291	0.00078521
11.29	0.00021484
11.29	-0.0010251
11.289	0.00019286
11.289	0.0011774
11.289	0.00095458
11.288	0.00061413
11.288	0.0024367
11.287	-0.00099692
11.287	1.4811e-005
11.287	0.00034444
11.286	-0.0001872
11.286	4.7864e-005
11.285	-0.00023152
11.285	0.0010418
11.284	-4.4806e-005
11.284	-0.0010082
11.284	-0.0023731
11.283	-0.00058934
11.283	0.00027022
11.282	0.00025116
11.282	-0.00012014
11.282	-0.00078169
11.281	-3.2634e-005
11.281	-0.00081031
11.28	0.0002578
11.28	0.00014781
11.279	-0.00023845
11.279	0.00018317
11.279	0.00037905
11.278	0.0022652
11.278	-0.00073792
11.277	-0.00033908
11.277	-0.0011471
11.277	0.00099025
11.276	-5.5567e-005
11.276	-0.00095213
11.275	-0.00035981
11.275	5.2042e-005
11.274	-0.0021704
11.274	0.00094714
11.274	0.00069996
11.273	-0.00052291
11.273	0.00034174
11.272	0.0010718
11.272	-0.0020336
11.272	0.0010659
11.271	-0.0015008
11.271	-0.00065474
11.27	0.0011305
11.27	0.00031129
11.269	-0.00047887
11.269	-0.00097148
11.269	-0.0013529
11.268	0.0017983
11.268	-0.0004431
11.267	-0.0010424
11.267	-0.00035759
11.267	-0.0020356
11.266	0.0022078
11.266	0.00017319
11.265	0.0017183
11.265	-0.0014403
11.264	0.0012372
11.264	0.0008019
11.264	7.9023e-005
11.263	-0.0026644
11.263	-0.00012431
11.262	0.00062633
11.262	-0.00052395
11.262	-0.00077137
11.261	0.00030821
11.261	-0.00048731
11.26	0.00023524
11.26	-0.00071353
11.259	-0.0003444
11.259	0.0011864
11.259	-0.0010899
11.258	-6.9927e-005
11.258	0.000462
11.257	0.00059765
11.257	0.00021095
11.257	0.00078381
11.256	0.00011996
11.256	0.00024239
11.255	0.001438
11.255	-8.6679e-005
11.254	-0.0020003
11.254	-0.0014554
11.254	0.0004981
11.253	-0.00058027
11.253	-0.00020692
11.252	0.0014565
11.252	-3.3208e-005
11.252	-0.00066899
11.251	0.00063767
11.251	-0.00060156
11.25	0.00074321
11.25	0.0016528
11.249	-0.0011948
11.249	7.1148e-005
11.249	-0.00016917
11.248	-2.1433e-005
11.248	0.0014239
11.247	0.00090451
11.247	9.0964e-005
11.247	-0.00083311
11.246	0.001401
11.246	-0.00032973
11.245	0.0017626
11.245	-0.001195
11.244	0.0010947
11.244	0.00035586
11.244	0.00030563
11.243	0.0011586
11.243	-0.00031254
11.242	-0.00020334
11.242	-0.0006689
11.242	-0.00082372
11.241	-0.0022956
11.241	0.00075814
11.24	0.0010975
11.24	-0.0014738
11.239	-0.0013051
11.239	-0.0019795
11.239	0.0003855
11.238	-0.0016872
11.238	0.00052993
11.237	-0.00071331
11.237	-0.0014247
11.237	0.00076884
11.236	0.00085684
11.236	0.0008261
11.235	0.00072384
11.235	0.0013973
11.234	-0.0012927
11.234	-0.000788
11.234	-0.00036378
11.233	0.00045458
11.233	-0.00068681
11.232	-0.00066033
11.232	-0.00026159
11.232	-0.00076147
11.231	0.0030607
11.231	0.00011843
11.23	0.00028177
11.23	0.00088951
11.229	0.0010029
11.229	0.00089713
11.229	0.00049291
11.228	-0.00089912
11.228	-0.00011267
11.227	-0.0006993
11.227	5.8843e-005
11.227	0.001203
11.226	-0.00074891
11.226	0.0018808
11.225	0.00011952
11.225	-0.00064975
11.224	-0.00058639
11.224	-0.0010328
11.224	0.00095774
11.223	-6.5287e-005
11.223	0.00089035
11.222	0.00040096
11.222	0.00041043
11.222	-0.0015929
11.221	0.0012242
11.221	-0.00026498
11.22	0.0010446
11.22	-0.0006222
11.219	-0.0011708
11.219	0.0016319
11.219	1.9611e-005
11.218	-0.00027683
11.218	-0.0015952
11.217	-0.00030996
11.217	-0.0010891
11.217	-0.0011024
11.216	-3.9075e-005
11.216	0.00011459
11.215	0.0018075
11.215	0.00090729
11.214	-0.0003215
11.214	-0.00039068
11.214	0.0019655
11.213	0.00061833
11.213	0.00017881
11.212	-0.00095861
11.212	-0.0012913
11.212	0.0006879
11.211	0.00046291
11.211	-0.00063468
11.21	-0.0018409
11.21	0.00020315
11.209	0.0014432
11.209	-0.0004433
11.209	0.00026691
11.208	0.0013442
11.208	-0.00092456
11.207	0.00090786
11.207	0.00025453
11.207	-0.0016644
11.206	-0.00078948
11.206	-0.00053862
11.205	0.0018241
11.205	0.0011957
11.204	0.0010065
11.204	-0.00045755
11.204	-0.0027072
11.203	0.0019676
11.203	-0.00023241
11.202	-0.0010308
11.202	-0.00084457
11.201	-0.00093751
11.201	0.00079347
11.201	0.00068611
11.2	-0.00066357
11.2	-0.00016853
11.199	0.00072185
11.199	0.00047908
11.199	0.0019412
11.198	-0.00084484
11.198	-0.0010538
11.197	0.0005022
11.197	0.00038061
11.196	0.0012042
11.196	-4.7606e-005
11.196	6.6757e-005
11.195	-5.1812e-005
11.195	-0.00065836
11.194	0.0010891
11.194	0.00086899
11.194	0.00067222
11.193	-0.00041421
11.193	-4.2108e-005
11.192	-5.8707e-006
11.192	0.0029861
11.191	0.00044161
11.191	0.00069191
11.191	0.0013938
11.19	0.00029318
11.19	-9.4601e-005
11.189	-0.00029918
11.189	-0.00076304
11.189	-0.00218
11.188	-0.00032447
11.188	4.0428e-005
11.187	-0.0019272
11.187	0.00068409
11.186	-0.00032292
11.186	0.0014861
11.186	0.0017801
11.185	0.00024739
11.185	-0.00023961
11.184	-0.0003782
11.184	0.00073715
11.184	0.00010376
11.183	0.00013808
11.183	3.7678e-005
11.182	0.0011435
11.182	-0.0011791
11.181	-1.142e-005
11.181	-0.00017093
11.181	-0.00042999
11.18	0.0014884
11.18	0.0012303
11.179	6.8931e-006
11.179	0.0012516
11.179	3.2171e-005
11.178	-0.00049302
11.178	-0.0015679
11.177	-0.00065672
11.177	1.6702e-005
11.176	-0.00096349
11.176	-0.0015131
11.176	-0.0020685
11.175	-0.0001807
11.175	0.00012966
11.174	-7.0957e-005
11.174	-0.00011708
11.174	-3.742e-006
11.173	-0.00078997
11.173	8.1414e-005
11.172	0.00029873
11.172	-0.00023968
11.171	-0.00084633
11.171	-0.00035596
11.171	-0.0011109
11.17	0.00033029
11.17	-0.00066945
11.169	-0.00078301
11.169	-0.0003994
11.169	0.0032911
11.168	0.00043423
11.168	-0.0011637
11.167	-0.00085296
11.167	-0.00041855
11.166	-0.0016996
11.166	0.0034931
11.166	-0.0017152
11.165	0.00088793
11.165	0.001675
11.164	-0.0018008
11.164	-0.0018024
11.164	0.00098283
11.163	0.0015361
11.163	-0.0001303
11.162	-0.0010728
11.162	-0.00076025
11.161	-0.00041714
11.161	0.0018814
11.161	0.00019013
11.16	0.0012743
11.16	0.0014344
11.159	-0.00056917
11.159	-0.00093533
11.159	-0.0002592
11.158	-0.00066127
11.158	0.0013831
11.157	0.00077442
11.157	0.00074918
11.156	-9.7894e-005
11.156	-0.00056227
11.156	0.00073945
11.155	0.0002769
11.155	-0.001141
11.154	-0.0011089
11.154	-0.0020896
11.154	0.00030148
11.153	-0.00036223
11.153	0.00098927
11.152	0.00038823
11.152	-0.0013313
11.151	-0.00023989
11.151	-0.00036423
11.151	0.0023616
11.15	-0.0010886
11.15	-0.00083799
11.149	-0.00089254
11.149	0.00041838
11.149	-0.00033673
11.148	-0.0018223
11.148	-0.0012947
11.147	0.00075579
11.147	-0.0013228
11.146	-0.00026602
11.146	-0.0015176
11.146	-0.0016573
11.145	-0.00036324
11.145	0.00081426
11.144	-0.0011329
11.144	0.0013662
11.144	0.00036855
11.143	-0.0021189
11.143	0.0012545
11.142	0.00044043
11.142	-0.00065194
11.141	0.00078618
11.141	0.00057391
11.141	-0.00085191
11.14	-0.0022604
11.14	-0.0017927
11.139	-0.00051125
11.139	9.4239e-005
11.139	-0.00020474
11.138	0.00099279
11.138	3.4229e-005
11.137	0.00052303
11.137	0.0014409
11.136	6.4991e-005
11.136	0.0007946
11.136	5.4713e-005
11.135	-0.0017521
11.135	-0.00027307
11.134	-0.0003217
11.134	-0.0017888
11.134	-0.00036191
11.133	-0.001247
11.133	-0.00050986
11.132	0.00083443
11.132	0.0028256
11.131	-0.00070743
11.131	8.9547e-005
11.131	-0.0011408
11.13	0.00020232
11.13	-0.00055926
11.129	-0.0003018
11.129	-0.00079518
11.129	-0.0030227
11.128	0.0014297
11.128	0.00027493
11.127	0.00062155
11.127	-0.0012703
11.126	-7.1823e-005
11.126	0.0016237
11.126	0.0014687
11.125	-0.00046056
11.125	0.0012195
11.124	-0.0019914
11.124	0.00053499
11.124	0.0005544
11.123	-0.00061258
11.123	-0.00069989
11.122	0.0015614
11.122	-0.0001794
11.121	-0.00058448
11.121	-0.0002896
11.121	0.0009712
11.12	0.00030442
11.12	0.0016605
11.119	0.00044803
11.119	0.00011967
11.119	-0.00047049
11.118	-0.00081618
11.118	-0.0002643
11.117	0.0011599
11.117	-0.00020259
11.116	0.0019535
11.116	0.0010139
11.116	-0.0013813
11.115	0.0010692
11.115	-2.5835e-005
11.114	0.0010172
11.114	0.00080969
11.114	-0.0019921
11.113	-0.0019518
11.113	0.0013128
11.112	-7.2376e-005
11.112	-0.0005462
11.111	0.00067723
11.111	-0.0016898
11.111	0.0011776
11.11	0.0008932
11.11	0.0012338
11.109	0.00047029
11.109	0.0010073
11.109	-0.0016715
11.108	0.00018472
11.108	-7.3545e-005
11.107	-0.00031733
11.107	-0.00035617
11.106	0.00080166
11.106	0.00044524
11.106	-3.2609e-005
11.105	-0.00014204
11.105	0.00055051
11.104	-0.00082202
11.104	-0.00012927
11.104	-0.00080423
11.103	0.0012244
11.103	-0.00053713
11.102	-3.9039e-005
11.102	1.8659e-005
11.101	-0.0001454
11.101	0.00044955
11.101	0.00054975
11.1	0.00092846
11.1	0.00035233
11.099	-0.0004903
11.099	0.0027187
11.099	0.001714
11.098	0.00065921
11.098	8.0628e-005
11.097	-0.0011091
11.097	0.00089788
11.096	-0.0006137
11.096	-4.8272e-005
11.096	9.7277e-006
11.095	-0.0015024
11.095	0.0012601
11.094	0.00025106
11.094	-0.00013682
11.094	0.0010768
11.093	0.00099818
11.093	0.00073371
11.092	0.00057622
11.092	-0.0013247
11.091	-0.0013984
11.091	0.00075628
11.091	0.00025507
11.09	0.00037845
11.09	-0.00063469
11.089	-0.00051637
11.089	0.0011304
11.089	-0.00020035
11.088	-0.0016769
11.088	0.00051396
11.087	0.00036048
11.087	0.00099764
11.086	-0.0020859
11.086	-0.00078933
11.086	0.0011805
11.085	0.0021829
11.085	6.5399e-005
11.084	0.00083157
11.084	-0.00035422
11.084	0.00080147
11.083	0.0010646
11.083	0.00050417
11.082	1.8246e-005
11.082	-0.0013801
11.081	-0.00057481
11.081	-8.8342e-005
11.081	0.001483
11.08	7.5695e-005
11.08	-0.0018893
11.079	0.00096233
11.079	-0.0010964
11.079	0.0011768
11.078	-0.00060865
11.078	-0.00052979
11.077	0.00067078
11.077	8.3694e-005
11.076	0.00041166
11.076	0.00047025
11.076	-0.00041404
11.075	0.00060064
11.075	0.0021288
11.074	-0.0007091
11.074	-0.00070707
11.074	0.0014506
11.073	-0.0018403
11.073	-0.00031001
11.072	-0.0014387
11.072	0.0010343
11.071	-0.0013831
11.071	-0.0007174
11.071	0.0012054
11.07	0.00093906
11.07	-0.00092037
11.069	0.00081066
11.069	-0.00037025
11.069	-0.00047526
11.068	0.0020448
11.068	0.00050534
11.067	6.0149e-005
11.067	0.0012447
11.066	0.00052274
11.066	-0.00081866
11.066	-0.0012897
11.065	0.00043376
11.065	-0.0012999
11.064	-0.00058199
11.064	-0.00080967
11.064	-0.00075264
11.063	0.00062558
11.063	0.00026629
11.062	-7.3927e-005
11.062	0.0012489
11.061	-0.0018119
11.061	-0.00032371
11.061	-0.00016791
11.06	-0.00080254
11.06	-0.00011259
11.059	0.0019793
11.059	-0.0010994
11.059	-0.00098481
11.058	0.0015442
11.058	-0.0017359
11.057	-0.0012204
11.057	0.00046632
11.056	-0.0002095
11.056	-0.00096576
11.056	-0.00014004
11.055	0.00025081
11.055	0.00062452
11.054	0.003224
11.054	-0.00034059
11.054	0.00039337
11.053	0.00032943
11.053	-0.00081803
11.052	0.00084371
11.052	-0.00019306
